key,text,tag,file,type,mod,protected_text
VWE_Bullet_ServiceRifle.label,service rifle bullet,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,service rifle bullet
VWE_Gun_ServiceRifle.label,service rifle,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,service rifle
VWE_Gun_ServiceRifle.description,"A versatile and rugged assault rifle widely used around the galaxy by militia forces and mercenaries.\n\nNot as powerful as an assault rifle, but deliver 4 shot bursts.",description,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,"A versatile and rugged assault rifle widely used around the galaxy by militia forces and mercenaries.(PH_2)(PH_1)Not as powerful as an assault rifle, but deliver 4 shot bursts."
VWE_Gun_ServiceRifle.tools.0.label,stock,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,stock
VWE_Gun_ServiceRifle.tools.1.label,barrel,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,barrel
VWE_Bullet_BattleRifle.label,battle rifle bullet,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,battle rifle bullet
VWE_Gun_BattleRifle.label,battle rifle,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,battle rifle
VWE_Gun_BattleRifle.description,"A gas-operated rifle designed to deliver a powerful, accurate shot in medium-to-long-range engagements. It uses a heavier caliber round than a standard assault rifle, sacrificing burst size for superior damage and armor penetration.",description,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,"A gas-operated rifle designed to deliver a powerful, accurate shot in medium-to-long-range engagements. It uses a heavier caliber round than a standard assault rifle, sacrificing burst size for superior damage and armor penetration."
VWE_Gun_BattleRifle.tools.0.label,stock,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,stock
VWE_Gun_BattleRifle.tools.1.label,barrel,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,barrel
VWE_Bullet_Carbine.label,carbine bullet,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,carbine bullet
VWE_Gun_Carbine.label,carbine,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,carbine
VWE_Gun_Carbine.description,"A general-purpose gas-operated assault rifle, slightly shortened and lighter for enhanced maneuverability. It fires an intermediate-caliber round in a long burst, offering good close-to-medium range accuracy but sacrificing long-range precision for superior handling.",description,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,"A general-purpose gas-operated assault rifle, slightly shortened and lighter for enhanced maneuverability. It fires an intermediate-caliber round in a long burst, offering good close-to-medium range accuracy but sacrificing long-range precision for superior handling."
VWE_Gun_Carbine.tools.0.label,stock,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,stock
VWE_Gun_Carbine.tools.1.label,barrel,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,barrel
Bullet_MarksmanRifle.label,marksman rifle bullet,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,marksman rifle bullet
VWE_Gun_MarksmanRifle.label,marksman rifle,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,marksman rifle
VWE_Gun_MarksmanRifle.description,"A specialized, semi-automatic rifle. It fires a powerful round with higher velocity than a standard assault rifle, offering an excellent balance of long-range precision and a faster rate of follow-up shots.",description,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,"A specialized, semi-automatic rifle. It fires a powerful round with higher velocity than a standard assault rifle, offering an excellent balance of long-range precision and a faster rate of follow-up shots."
VWE_Gun_MarksmanRifle.tools.0.label,stock,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,stock
VWE_Gun_MarksmanRifle.tools.1.label,barrel,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,barrel
Bullet_AntiMaterialRifle.label,anti-materiel impact shell,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,anti-materiel impact shell
VWE_Gun_AntiMaterialRifle.label,anti-materiel rifle,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,anti-materiel rifle
VWE_Gun_AntiMaterialRifle.description,"Devastating, heavy-caliber bolt-action rifle designed to engage fortified positions and armored targets. It fires an exceptionally large round for superior damage and penetration at extreme ranges. Due to its weight and recoil, it's physically demanding and requires a long aiming period before it can be accurately fired.",description,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,"Devastating, heavy-caliber bolt-action rifle designed to engage fortified positions and armored targets. It fires an exceptionally large round for superior damage and penetration at extreme ranges. Due to its weight and recoil, it's physically demanding and requires a long aiming period before it can be accurately fired."
VWE_Gun_AntiMaterialRifle.tools.0.label,stock,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,stock
VWE_Gun_AntiMaterialRifle.tools.1.label,barrel,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,barrel
VWE_TrenchGun.label,trench gun,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,trench gun
VWE_TrenchGun.description,"A modernized pump-action shotgun for close-quarters trench warfare. Solid construction and a short barrel enable rapid firing and maneuvering, delivering a devastating blast of buckshot at short range.",description,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,"A modernized pump-action shotgun for close-quarters trench warfare. Solid construction and a short barrel enable rapid firing and maneuvering, delivering a devastating blast of buckshot at short range."
VWE_TrenchGun.tools.0.label,stock,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,stock
VWE_TrenchGun.tools.1.label,barrel,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,barrel
VWE_Bullet_TrenchGun.label,trench gun blast,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,trench gun blast
VWE_Bow_Crossbow.label,crossbow,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,crossbow
VWE_Bow_Crossbow.description,"A simple crossbow. It fires a standard bolt with decent accuracy and firing rate, making it a reliable mid-tier anti-armor ranged weapon.",description,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,"A simple crossbow. It fires a standard bolt with decent accuracy and firing rate, making it a reliable mid-tier anti-armor ranged weapon."
VWE_Bow_Crossbow.tools.0.label,limb,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,limb
VWE_Bow_Crossbow.tools.1.label,poke,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,poke
VWE_Arrow_Bolt.label,crossbow bolt,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,crossbow bolt
VWE_Throwing_Knives.label,throwing knives,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,throwing knives
VWE_Throwing_Knives.description,"A small bundle of light, balanced knives designed to be thrown rapidly. Ineffective against armor, but capable of high close-range damage.",description,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,"A small bundle of light, balanced knives designed to be thrown rapidly. Ineffective against armor, but capable of high close-range damage."
VWE_Throwing_Knives.tools.0.label,handle,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,handle
VWE_Throwing_Knives.tools.1.label,blade,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,blade
VWE_FlyingBlade.label,small knife,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,small knife
VWE_Bow_Long.label,longbow,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,longbow
VWE_Bow_Long.description,"A tall, powerful bow requiring great strength to draw. It launches high velocity arrows at extreme range.",description,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,"A tall, powerful bow requiring great strength to draw. It launches high velocity arrows at extreme range."
VWE_Bow_Long.tools.0.label,limb,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,limb
VWE_Arrow_Long.label,longbow arrow,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,longbow arrow
VWE_Throwing_Rocks.label,throwing rocks,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,throwing rocks
VWE_Throwing_Rocks.description,A handful of rocks. Can inflict minor injuries in close range. Doesn't drop on death. Simple but effective.,description,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,A handful of rocks. Can inflict minor injuries in close range. Doesn't drop on death. Simple but effective.
VWE_Throwing_Rocks.tools.0.label,rock,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,rock
VWE_Rock.label,small rock,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,small rock
VWE_MakeThrowingRocks.label,make throwing rocks,label,RecipeDef/RecipeDef.xml,def,Vanilla Weapons Expanded,make throwing rocks
VWE_MakeThrowingRocks.description,Chip rock chunks into usable weapons.,description,RecipeDef/RecipeDef.xml,def,Vanilla Weapons Expanded,Chip rock chunks into usable weapons.
VWE_MakeThrowingRocks.jobString,Chipping rock chunks into usable weapon.,jobString,RecipeDef/RecipeDef.xml,def,Vanilla Weapons Expanded,Chipping rock chunks into usable weapon.
VWE_Bullet_ChargePistol.label,charge pistol shot,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,charge pistol shot
VWE_Gun_ChargePistol.label,charge pistol,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,charge pistol
VWE_Gun_ChargePistol.description,"This high-tech, self-loading pistol uses pulse-charge technology to channel unstable energy into each shot. The charged energy is released on impact, delivering superior damage and armor penetration. Its compact size and reliability make it an ideal backup weapon in high-tech combat.",description,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,"This high-tech, self-loading pistol uses pulse-charge technology to channel unstable energy into each shot. The charged energy is released on impact, delivering superior damage and armor penetration. Its compact size and reliability make it an ideal backup weapon in high-tech combat."
VWE_Gun_ChargePistol.tools.0.label,stock,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,stock
VWE_Gun_ChargePistol.tools.1.label,barrel,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,barrel
VWE_Bullet_ChargeShotgun.label,charge shotgun blast,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,charge shotgun blast
VWE_Gun_ChargeShotgun.label,charge shotgun,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,charge shotgun
VWE_Gun_ChargeShotgun.description,"A sophisticated, high-tech scattergun utilizing pulse-charge technology. The energy is channeled into a single, high-impact slug, delivering devastating damage and superior armor penetration at close range. Its integrated pump-action mechanism cycles rounds rapidly, making it the ultimate tool for close-quarters breach and clear operations.",description,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,"A sophisticated, high-tech scattergun utilizing pulse-charge technology. The energy is channeled into a single, high-impact slug, delivering devastating damage and superior armor penetration at close range. Its integrated pump-action mechanism cycles rounds rapidly, making it the ultimate tool for close-quarters breach and clear operations."
VWE_Gun_ChargeShotgun.tools.0.label,stock,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,stock
VWE_Gun_ChargeShotgun.tools.1.label,barrel,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,barrel
VWE_Bullet_ChargeSMG.label,charge SMG shot,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,charge SMG shot
VWE_Gun_ChargeSMG.label,charge SMG,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,charge SMG
VWE_Gun_ChargeSMG.description,"A compact submachine gun built using advanced pulse-charge technology. It fires a rapid burst of kinetic rounds charged with unstable energy, trading long-range precision for devastating, high-penetration firepower at close quarters. Its speed and size make it an exceptional weapon for clearing enclosed spaces.",description,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,"A compact submachine gun built using advanced pulse-charge technology. It fires a rapid burst of kinetic rounds charged with unstable energy, trading long-range precision for devastating, high-penetration firepower at close quarters. Its speed and size make it an exceptional weapon for clearing enclosed spaces."
VWE_Gun_ChargeSMG.tools.0.label,stock,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,stock
VWE_Gun_ChargeSMG.tools.1.label,barrel,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,barrel
VWE_Bullet_ChargeLMG.label,charge blaster shot,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,charge blaster shot
VWE_Gun_ChargeLMG.label,charge blaster,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,charge blaster
VWE_Gun_ChargeLMG.description,"A massive, portable charge weapon designed for sustained, suppressive fire. It uses advanced pulse-charge technology to channel and release devastating shots charged with unstable energy through its heavy-duty barrel. This design sacrifices spread for sheer focused power, making it capable of tearing apart multiple enemies or structures in a single, prolonged burst.",description,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,"A massive, portable charge weapon designed for sustained, suppressive fire. It uses advanced pulse-charge technology to channel and release devastating shots charged with unstable energy through its heavy-duty barrel. This design sacrifices spread for sheer focused power, making it capable of tearing apart multiple enemies or structures in a single, prolonged burst."
VWE_Gun_ChargeLMG.tools.0.label,barrel,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,barrel
VWE_Bullet_ChargeMinigun.label,heavy charge blaster shot,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,heavy charge blaster shot
VWE_Gun_ChargeMinigun.label,heavy charge blaster,label,ThingDef/ThingDef.xml,def,Vanilla Weapons Expanded,heavy charge blaster
